# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
535.45	35.3568
535.5	35.3568
535.55	35.6616
535.6	35.3568
535.65	35.6616
535.7	35.6616
535.75	35.3568
535.8	35.6616
535.85	35.3568
535.9	35.052
535.95	35.3568
536	35.3568
536.05	35.052
536.1	35.3568
536.15	35.6616
536.2	35.3568
536.25	35.3568
536.3	35.6616
536.35	35.3568
536.4	35.052
536.45	35.3568
536.5	35.6616
536.55	34.7472
536.6	35.3568
536.65	35.052
536.7	35.052
536.75	35.3568
536.8	35.9664
536.85	35.3568
536.9	34.7472
536.95	35.3568
537	35.3568
537.05	35.6616
537.1	35.6616
537.15	35.052
537.2	35.6616
537.25	35.6616
537.3	35.3568
537.35	35.9664
537.4	35.6616
537.45	35.3568
537.5	35.3568
537.55	35.6616
537.6	35.6616
537.65	35.3568
537.7	35.6616
537.75	35.3568
537.8	35.3568
537.85	35.6616
537.9	35.6616
537.95	35.6616
538	35.6616
538.05	35.052
538.1	35.6616
538.15	35.6616
538.2	35.6616
538.25	35.3568
538.3	35.6616
538.35	35.3568
538.4	35.6616
538.45	35.3568
538.5	35.6616
538.55	35.052
538.6	35.3568
538.65	35.3568
538.7	35.3568
538.75	35.6616
538.8	35.052
538.85	35.6616
538.9	35.6616
538.95	35.3568
539	35.052
539.05	35.3568
539.1	35.9664
539.15	35.6616
539.2	35.6616
539.25	35.3568
539.3	35.6616
539.35	35.3568
539.4	35.3568
539.45	35.6616
539.5	35.6616
539.55	35.052
539.6	35.9664
539.65	35.6616
539.7	35.6616
539.75	35.6616
539.8	35.3568
539.85	35.3568
539.9	35.6616
539.95	35.6616
540	35.6616
540.05	35.3568
540.1	35.3568
540.15	35.3568
540.2	35.3568
540.25	35.3568
540.3	35.3568
540.35	35.6616
540.4	35.3568
540.45	35.3568
540.5	35.6616
540.55	36.2712
540.6	35.3568
540.65	35.6616
540.7	35.052
540.75	35.6616
